22	5	外形外观：很漂亮，手感很棒 屏幕音效：对于手机外放音乐，声音有点惊艳，高音基本不破 拍照效果：很喜欢，比我的一加5T提升太多，和一个月前买的华为mate30Pro相比也不遑多让。 运行速度：新机肯定很快
23	5	外形外观：刚收到打开包装后，给人一种惊艳的感觉，和想象中的一样那么完美，不愧是神往已久的1+8pro ； 屏幕音效：开机后感受一下，2K+的屏幕确实很够清晰，放了一段视频，这音效大棒啦，是我所用过的手机中最好的一台，1+旗舰机型就是给力； 拍照效果：拍照功能也非常强大，清?度完全不输于单反，而且可以30x变焦，小试一下夜景模式也很给力； 运行速度：12+256运行速度真的超级快，反正本人从没有用过运行速度达到这种级别的手机； 待机时间：待机时间应该还可以，开机时60%的电量，一直玩几个小时后还有30%多的电量，到第二天中午十点多还剩10%，很不错了； 其他特色：这宝贝的指纹识别功能及人脸识别系统反应速度非常棒，做到了旗舰机该有的范儿！
24	5	外形外观：外形很漂亮。加上这个青空配色，毫不夸张的说，真**漂亮。 屏幕音效：屏幕是8pro最出彩的地方，可以说是唯二的最强屏幕。 拍照效果：拍照效果还不错吧，日常用完全够了。 运行速度：运行速度嗖嗖的，没的说。快！ 待机时间：待机时间的话，中度一天一冲，重度游戏发烧友，也能撑个大半天。 其他特色：握持感不吹牛批的，是我用了这么多年手机里最舒服的一台。要不是为了保护屏幕和摄像头，我绝对会裸奔。太**爽了。唯一一点小建议：如果能再加一个支持90HZ的开关就好了。60   90   120，想用哪个用哪个，爽！！！
25	5	超喜欢这款手机，外形最漂亮，新一代AG工艺在手感上更上一层，单手非常方便更轻巧 屏幕音效：120的刷新，用起来太棒了，用了之后感觉回不去了 拍照效果：拍照功能十分强大，配合美颜，人人都能拍出自己想要的图片 运行速度：运行速度很快非常的流畅 待机时间：刚到手没测试 其他特色：自带的手机壳非常的棒
26	5	外形外观：好看  运行速度：快 我本是一加5钉子户  让摔坏了 用备用机几个月就等新机  一加7tpro我都忍了 这个5g手机我实在忍不了了  实在是好
27	5	外形外观：最好看的手机没有之一，个人观点，1+7p到8p，都是我最爱，手感很好 屏幕音效：双扬谁用谁知道，感觉不是一般的爽，体验不是一般的好，但是我不会推荐我朋友买，因为，我喜欢独特，不喜欢太多人拥有 拍照效果：拍照可以说很清楚了，比我的nex35G强不少，但是我拍照很少 运行速度：运行还是一如既往的流畅舒服 待机时间：待机还不清楚，刚上手 其他特色：反向无线充电很舒服了，可以给我的苹果充电，哈哈哈，安逸，防水防尘也很舒服，直接上图，免得说我水军吹牛啥的
28	5	屏幕顶级，处理器顶级。内存高规格。摄像头高规格。我想不出有什么理由不心动。也想不出有什么理由去挑剔它 作为一名老粉。挑挑拣拣选了一个月手机，最终等待一加发布。这个价格合理。总的来说品控很好，质量很好，系统也很不错，没有那么多小问题。系统跟外观手感是我一直选择一加的理由。还有服务售后服务。 外形外观：大概是最美的安卓手机了吧。 屏幕音效：大概是目前顶级的屏幕了吧。 拍照效果：大概是目前拍到第一梯队了吧。 运行速度：大概是目前流畅性第一梯队了吧 待机时间：超大的电池容量刚好够的快充。 其他特色：没有什么其他特色。一加手机，皆为特色。
29	5	外形外观：很帅气的手机，后面的颜色超喜欢，不同角度颜色都很高级，而且变幻莫测 屏幕音效：好好听的全景杜比音效 拍照效果：还不错 运行速度：飞快的 待机时间：续航还可以
30	5	外形外观：漂亮 运行速度：速度 : 回想16年买的一加3还是挺不错的，性价比在那时候真的不错，6和7也体验过做工的确可圈可点，一年一代旗舰，转眼就到一加8了。现在一加格局大了，做的也越来越精致了，祝发展越来越好（下部一定更好
31	5	外形外观：真的是无敌的颜色看着太喜欢了，绿色的质感我真的吹爆，在办公室黄光下有点多淡蓝色的感觉。 屏幕音效：提示音听起来都悦耳 拍照效果：拍照效果暂时还没测试 运行速度：运行速度顶尖配置自然没的说，120HZ真的太流畅了！ 待机时间：还没测试准备今晚测试。 附带的壳子质感也特别好！
32	5	昨天收到了，用了一天，120HZ刷新率真的用了就回不去了，充电速度超乎想象的快，即使一直玩游戏玩游戏也能很快就充回来不用担心，速度就不用说了，一如既往的快，音效也比以前好了很多，黑色的比较沉稳，看个人喜好，整体很满意。
33	5	外形外观：手感也不错 运行速度：非常流畅 屏幕音效：观看起来很舒服 待机时间：感觉掉电有点快我开的1080P+120赫兹刷新率 拍照效果：挺好的
34	5	外形外观：青空色格外的诱人，很喜欢， 屏幕音效：屏幕刷新率特别高，目前没遇到比一加更好的 拍照效果：拍照效果特别好
35	5	这功能真是绝了，能直接缩小屏幕尺寸，都不知道说啥好，挖什么孔啊，手感真好，价格真贵
36	5	外形外观：非常棒，不错强烈推荐这个颜色 屏幕音效：玩吃鸡90hz  清晰的无话可说 拍照效果：很棒呀 运行速度：8g快，能开十几个后台 其他特色：手感一级棒！这款手机屏幕是良心卖家 待机时间：挺不错的，强烈推荐大家购买，看着新手机到了打一局王者吃鸡流畅的很，大家可以放心的购买使用
37	5	屏幕音效：音效立体声非常的完美！好评 外形外观：青空的颜色真的经验，太漂亮了！！ 运行速度：还好吧，865速度还用说嘛！！ 其他特色：我就想说左手一个小米10pro右手一个1加8 pro真的不香吗？？？？
38	5	可以可以很帅一加老用户 第三台一加手机了  就是不太喜欢曲面屏打王者感觉不够爽    吃鸡就很好立体感声音感很好    还有其他的都ok   兄弟们下单?
39	5	屏幕音效：手感太高了，就像张老板说的，手感真他*爽。颜色也很喜欢，屏幕显示无敌，真是买屏幕送手机 拍照效果：和7T比又很大提升。综合体验不错，毕竟是双4800万，解析力确实不如米10p的一亿，图拍照还是买p40pro吧 运行速度：杠杠的，流畅，丝滑一直是其他不能和一加比的 待机时间：续航还可以
40	5	骁龙865果然很快，120刷新真的是老一代不能比的，5T终于退役了，苹果xsm降去做备胎了 运行速度：超快 外形外观：好看 其他特色：屏幕够大，手大适合 屏幕音效：还可以 拍照效果：还行
41	5	外形外观：靓丽 屏幕音效：丝滑 拍照效果：待测 运行速度：非常快 待机时间：待测 其他特色：防水 昨晚在老罗直播间抢先买的，本来今天早晨就开始配送了，但是由于今天上班太忙了，晚上才拿到。一加的品控和性能就不用说了。这个外观也非常给力。本来想买蓝色，可以和我的新车搭配，但是首发没有，不过这个颜色也十分好看了，家里灯光偏黄，仅供参考。
42	5	其他特色：很不开心，这膜有俩气泡 运行速度：我一直用一加的真的很稳定很快 屏幕音效：总体来说很好，音效也就那么肥事 拍照效果：夜间效果极佳，很喜欢 外形外观：那个听筒在升级隐蔽就好了，能不能下一个产品能做到 待机时间：还没正常使用稍后再评价吧
43	5	外观很漂亮，屏幕看着太舒服了，拍出来的照片很自然，很专业。运行速度不用说，流畅给力，玩游戏不要太爽。待机时间还可以，充电速度也很快，手机重量拿着刚刚好，不重不轻。总之感觉非常好。非常好，非常好。非常好。
44	5	屏幕音效：可以非常棒 外形外观：手感很好，但是镜头那边有点硌得慌 拍照效果：可以 运行速度：很好 今上午就到的货，总体来说非常满意
45	5	手机外观很好看，性价比高，用起来很流畅，拍照很清晰，运行速度也挺快，非常好用的手机！屏幕色彩很吸引人，很艳丽，不刺眼，很柔和！待机时间很长，大电池效果好，用起来很舒服！充电也很快，很好的手机，推荐购买！京东服务很好，送货很快，好评！
46	5	外形外观：可以说是2020最惊艳的手机没有之一，新的配色非常喜欢，也期待银翼出的时候上手的体验，但是我更喜欢青空，手机上手很舒服，比7pro轻，屏幕也更窄，单手很方便。 屏幕音效：比起7pro的屏幕又上了一个层次，2k+的分辨率，120hz的刷新率，240hz采样率的数据不是盖的，是真的很流畅，4096级亮光调节，真的很舒服。声音方面同样的杜比音效，双扬声器，就不必多说了，用过7p的都知道。最后说说游戏体验效果，120hz游戏比起之前的60hz流畅的不是一点点，哦对了还有一个功能不得不提，就是视频插帧，消除拖影卡顿，看起视频行云流水，就像虎哥说的那样，肉眼可见的出类拔萃～ 拍照效果：双4800万极致超清四摄，由高画质主摄、广角、长焦和独特滤光镜头构成的3+1影像系统，光学防抖，120度宽广视角，更有超级逆光视频功能，效果惊人，一句话，自己试。 运行速度：一加的运行速度从来没让我失望过，一直以来运行上除了苹果没有第二台手机比得过一加，12+256的配置，加上骁龙865，还有一加独有的氢os优化，真的是一大特色。 待机时间：我一直认为待机是一加最大的痛点，此次8pro内置4510mAh超大电池，希望不要让我失望吧。值得一提的是无限闪充也很不错。
47	5	程序秒开，充电特别快，机身稍微有些长，原厂带的膜没有全覆盖，这个特别吐槽一下，屏幕反馈很好，画面细腻，120HZ果然不是盖的，侧边左拉返回效果还不是特别顺畅，个人感觉平时用用的话128的内存完全够了，现在两个手机倒着用，新机的流畅度还是很惊艳，特别满意，希望越做越好，如果耐摔的话以后还会支持一加?
48	5	出厂日期是4.11，还热乎的 外观:非常好看，配色也很正比照片好看。 拍照:在家随手拍几张个人觉得算的上顶级，没有潜望式摄像头有点遗憾。 屏幕:1加屏太棒了，不愧是肉眼可见，出类拔萃 手感:握持手感个人认为很好。 目前就体验这么多，等用一段时间追加。哈哈
49	5	可能做为少数的一加女性用户，我来说一说我的使用感，喷子请绕道，谢谢！ 小学时用的诺基亚老年机，初中用的金立手机，高中手机上交父母了，大学用的小米，后果4，工作这几年一直用的华为，本来想换华为p40p的，但是我男朋友一直用的是一加5t，感觉他手机打游戏等各方面都比我快，所以这次决定买一加试一下。 1、颜色:青空色真的很惊艳，磨砂的质感能感受到不一样的手感 2、系统:简单，但好用，个人蛮喜欢 3、相机:女生都喜欢拍照，8p个人觉得拍照是不输华为的，不是专业摄影人士，请勿喷，最后一张原相机无滤镜无美颜我的狗的照片可以看下对比 4、其他:打游戏，看视频让我感觉很爽[赞]，挖孔那位置个人觉得无关紧要，不影响使用 5、最后，我觉得有一点可以考虑，就是主题，可能之前一直用的华为，主题就算花钱买也觉得值得，希望虎哥能考虑一下加个主题，对于女性而言，喜欢美的东西是天性，希望有个选择
50	5	外形外观：挺好的，比想象中好看些 屏幕音效：简直不要太爽 待机时间：够用了 拍照效果：已经很不错了，色彩很真实 运行速度：非常快了
51	5	作为新一代的屏幕机皇，该有的配置都有了，线性马达120赫兹刷新率，2k的屏幕，立体声环绕，音效，原来用的第一款一加手机是1+3t，时隔几年后又继续用一加了，不得不说，一加的系统，我用起来还是挺习惯的，因为经常折腾手机的系统，一家比较原生接近谷歌系统，用起来很快，这个对比我原来的荣耀v30 pro，玩起手机来，各种流畅，屏幕的素质也相当的好，当之无愧的屏幕机皇，这一代手机相对上一代，提升最大的就是夜景拍照能力。
52	5	外形外观：很不错的外形，首先从拿到货开始，包装盒是长条型方形的，外观是红色的。打开包装里面的设计，让我很舒服，有一种探索的感觉。手机是正对着用户的，搞得我以为买的是黑色hhh。手机是比较长的，宽度适中，我很喜欢这样的设计，外观比起小的手机，我感觉这个手机设计的大小非常适合我。 屏幕音效：让我比较惊艳的，除了屏幕就是音效了，首先是屏幕屏幕触感很温润，触觉反馈灵敏，颜色艳丽，感觉看电影或者看书看图片的时候效果都不错，音效让我也很满意，音量、音质都很不错。 拍照效果：试了也是夜间拍照系统对夜间照片的调校还是很不错的，在暗处表现的也是比较的清楚，很满意。 运行速度：运行速度相当的快，到现在为止没有感觉到任何的卡顿感，因为之前手机用的时间比较久了，换了一部新的手机，感觉就获得了新生一样(&acute;-&omega;-`) 待机时间：待机时间没有去做详细的测试，但是充电速度还是挺快的(=?Д?=) 其他特色：比较喜欢宜家的背板和它的包装盒的设计，辨识度都很高。之前用的手机也用的比较久了，我是一个不怎么喜欢换手机的人，这次看准就是一加的屏幕和它的独特的设既理念，事实证明一加也并没有让我失望，这个手机我用起来还是很舒服的，位移稍微要吐槽的就是左手单持的时候，屏幕右边不是太容易碰到&acute;-&omega;-`
53	5	1+8 pro手机质量很好，手机运营速度很快，操作系统很好，得心应手用着方便，款式经典大方，很是超薄，很经典的手机，用的得心应手，很开心能买到1+8，盼望已久，终于到了，质量没得说，喜欢的不得了，手机不错，非常好
54	5	外形外观：颜值没的说。目前最高。手感一流 屏幕音效：屏幕机皇更不用说 拍照效果：和专业相机一样的效果，反正比我的3好太多了 运行速度：优良传统，无需多言
55	5	首发抢到了哈哈，手机没翻车，颜值确实很高，尤其是这个绿色的后盖，握持感一流。 出去试了试夜景也还ok，反正平时都用相机也用不着他。 最满意的是屏幕了，没的说。 续航和充电速度都还ok，可能是我之前的手机这两个都太烂了。
56	5	到货了，京东快递真给力，下午下单成功，第二天上午就送到，拆开的一瞬间被惊讶到了，简单说说：1，手感真的轻薄，轻薄，很轻薄，在5G普遍5半斤的重量下，180g真的非常牛2，屏幕显示真的很不错，这两年一加在屏幕这块的确值得称赞3，立体音质调教的很不错，声音放大最大也没太明显失真，加分项
57	5	外形外观：外观非常好看 拍照效果：比我手里一加6T多了很多功能，强很多 屏幕音效：屏幕120HZ简直太顺畅&hellip;&hellip;
58	5	手机太帅了，完爆其他友商旗舰手机，新颜色很漂亮，手感很好，手机重量控制的很棒，时间长也不累！屏幕显示效果非常棒，流畅的不要不要的！我的相机比较渣，拍不出它的美?
59	5	一加8 Pro的后壳手感真的好，和之前我摸过的AG都不一样，一加这个非常非常细腻，品质感很出色。在简单上手以后，对于120赫兹的优化，一加可以说也是排在了第一名。其实这个东西很好评价，用一个120赫兹的手机，进入相机，进入地图，进入视频软件，然后上滑返回桌面，优化不好的手机会明显感觉到刷新率是不对的，一加则可以做到即使在软件里不是120赫兹，当用户滑动返回的时候也能非常顺畅，这个优势去年就体现出来了，今年依旧保持的不错。
60	5	真香警告?，背部的手感真不错，不沾染指纹，非常细腻的磨砂质感，不过这个实物颜色感觉比渲染图要更炫一点儿，120 赫兹的屏幕真不是盖的，别**说感知不强，开机就是俩字儿，顺滑，手感和屏幕真爽。 罗老师直播室买的，哈哈哈，提前到手。 上图。（防 ETC，图片需要等京东审核）
61	5	非常满意，1+6换到1+8p。感觉非常舒服。续航还没开始用，不过2k+120hz不期望特别高了。总得来说感觉很满意。一加粉。 快递一天到。 后盖特别特别特别舒服，头一回体验这样的后盖质感 唯一缺陷的地方，带的膜周边有一点没贴合，不过自己一压就压好了。
62	5	黑色很干净，亮面，手感很好，圆润，整体比较满意
63	5	刚拿到手机，很激动，继5t之后又来测试一加的性能了。使用情况后续追加，因为5t当时没有评价，但是用了3年依旧流畅，感觉很棒。所以默认好评，哈哈这次手机电池，ip68放水还是很实用的，弥补了5t的不足，很开心，good'!
64	5	120hz确实非常流畅，屏幕也非常不错，显示效果很好，绝对是最顶级的OLED 屏幕了，但是曲面屏我感觉反而是劣势了，虽然据说曲率很小了，但是我还是感觉屏幕边缘不适应，还有就是太重了，略厚，相比之前的16th来说，我觉得还是继续用魅族16th吧，那手感是真的好，也好看，我也不玩手游，配置也无所谓，唉，真心希望出一个轻薄的旗舰，以体积重量为主的
65	5	外形外观：很漂亮，手感比Find X2要好，和P40 Pro有得一拼 屏幕音效：屏幕惊艳，触摸非常流畅 运行速度：运行速度很快 其他特色：终于有了无线充电，圆满了
66	5	外形外观：漂亮  青空色  超炫 屏幕音效：屏幕顶级，没有最好只有更好，立体音效超好 拍照效果：足够用 ，看个人需求，对我来说已经很够用了。 运行速度：流畅的不要不要的 待机时间：正常值 其他特色：实体按键  质感很好，真的太漂亮了，话不多说，看图。
67	5	京东发货非常快第二天就到了，我的3T终于可以退休了。一加8Pro非常漂亮，尤其是青空这个颜色，真的惊艳到我了。本来还担心手机大，真机上手后感觉非常合手，而且很轻。切换到2k屏幕也很清晰。总之我对8p非常满意。
68	5	激动的心颤抖得手，8pro已到手，一加果然没让我失望，整体性很强，做工严丝合缝，速度溜的飞起.。赶紧把小米8扔了
69	5	确实好看，对比小米10pro感觉外观好很多，外放没有10p好，拍照五五开，屏幕和刷新率超级好，就是没看到哪里可以设置2k还有90hz,额，手机很轻薄，目测比米10p轻薄，配色更好看，送的手机壳搭配起来看着很棒
70	5	颜色和做工都很好，手感很好，特别是屏幕超级棒，摄像头布局也是居中，个人比较喜欢这种设计。屏幕音效：高刷新率很爽，屏幕分辨率高，很清楚，色彩斑斓。拍照效果：拍照功能很强大，人人都可以拍出自己想要的相片，就是不知道怎么取消后置摄像头自动美化。系统也很流畅，精简。
71	5	快递速度真的快，京东物流真的没得说，第二天就拿到手机了，而且手机这个颜色特别青春靓丽，屏幕也是一级棒，一加是国内厂商为数不多的衷心于屏幕的了吧，有一说一，有点三星苹果那味了。865处理器加上x55基带的配置很无敌。满意！
72	5	外形外观：很细长&hellip;真的好大这个长度。 屏幕音效：震撼两个字 拍照效果：只能说，够用，最大 x30，不敢恭维，还有雪花点，没有食物模式，揪心，前置人像真不杂技 运行速度：快就一个字，正在安兔兔中 待机时间：收到机器57的电，卸载无用软件，基本调整，测试拍照，录像，估计20分钟剩下50%了&hellip;充电速度凑合吧 其他特色：运行速度是真快，120hz也可以，屏幕质量很棒，wifi很给力，最起码，我之前的手机收不到信号的地方都可以收到500m宽带，小米ac2100路由器，隔了3堵墙，下载速度可以达到10m+ 为啥我的安兔兔才44万分，唉。因为测试使用浏览器下载的没有用官方应用商店 后期追加吧，先使用几天，还没有测试游戏，这是所有软件未安装的状态，充满电，开始测试王者荣耀，后期追评！
73	5	屏幕音效：很好 外形外观：不错 实物比较蓝 图片比较青 运行速度：还不错 其他特色：物流太快了！！！谢谢京东
74	5	我真的太爱一加了！手感真**爽，屏幕真**顺滑，用起来没有任何的滞感，还有我最喜欢的氢OS系统，怎一个流畅了得！另外，这一次一加在相机上有了很大的提升，准备今天就带着它出去拍风景去，我就是一加的**粉，never settle！
75	5	全家桶，很赞！屏幕真是爽啊，跟我的iPhone 11 pro Max一样好。然后感觉这个系统真的很清洁，因为以前用过别的安卓手机，一加很多应用都可以卸载掉，这一点给予用户的自由性很高，希望以后可以在使用的过程中发现更多惊喜！
76	5	从6t换到8Pro，高帧率屏幕是真的爽到不行，16:9的比例换到21:9也是舒服了很多。重量上也控制得很好，一台5g手机可以控制在200g以内算是很优秀了。无线快充板还没买，等买了再试试无线充电的快感～
77	5	外形外观：很赞，配色好颜值高，又摸回了Babyskin的感觉真好 屏幕音效：音效还可以，环绕效果趋向真环绕，比小米10Pro还差那么一丢丢 拍照效果：够用吧，白平衡略暖饱和度略高 运行速度：贼6 待机时间：刚到手充满电后体验新手机，这个过程也算重度使用了，5个小时后还能剩40%+，虎哥说续航够用，没唬人
78	5	非常不错，颜色和做工都很好，手感一流，摄像头布局也是居中，个人比较喜欢这种设计。 屏幕音效：高刷新率很爽，屏幕分辨率高，很清，色彩斑斓。 拍照效果：拍照功能很强大，配合美颜功能，人人都可以拍出自己想要的相片。 运行速度：处理器在这个档次属于高上水平了，速度反应很好，系统流畅
79	5	外形外观：黑镜真的很漂亮，而且不易沾染指纹。 拍照效果：还不错，可圈可点。 运行速度：非常流畅，而且个人觉得氢os是最简洁的系统了，没有很多花哨的东西。 待机时间：目前来说，使用感觉电池很够用了，而且配合无线充电，更方便。办公，休息。随意一放，冲的的确很快。
80	5	非常漂亮 屏幕音效：屏幕没话说。最最顶级的屏幕了。音效也非常棒 拍照效果：唯一的短板，但是也够用了。 运行速度：非常流畅，120 帧丝滑感受。 待机时间：2k120  也够用 续航不崩。 其他特色：手感超好，重量也可以好。非常轻薄 外形外观：非常漂亮，背面ag工艺超棒。
81	5	外形外观：外形漂亮，手感好，送的手机壳还是很棒的！ 屏幕音效：屏幕效果很棒，120hz用了就回不去，音质中规中矩 拍照效果：拍照效果还可以，比以前强 运行速度：运行速度超级快，很爽！系统很干净，好用，我需要的功能都有！ 待机时间：待机时间是短板，双开120hz和2k还是比较费电的 其他特色：没有网友说的屏幕翻车，一加很棒，加油张老板！
82	5	我是一加手机的老用户了，从一加5，一加6到今天的一加8Pro，觉得一加的系统很干净很清爽，我喜欢简单一点的东西，我的一加6现在用起也不错，但是中了一加屏幕的毒，毫不犹豫的在昨天老罗的直播里面下订了一加8Pro，屏幕和配置都不说了，&ldquo;星中星&rdquo;三个字可以很好的概括，用一加搬家这个软件还真方便，把原来手机所有的资料设置电话短信等等都全部搬过来了，五星好评！！！ 多说一句，现在买的80%以上都星青空色的，好看！！！
83	5	外形外观：和7Pro 相比有进步 屏幕音效：120的刷新率很不错 色彩调教非常好 拍照效果：大广角出色 逆光视频也很稳 运行速度：865的cpu毋庸置疑 待机时间：大容量电池续航很棒 其他特色：完美 谁用谁知道
84	5	外形外观：刚拆的一瞬间真的很惊艳 屏幕音效：看到视频声音很有环绕感 拍照效果：拍照功能很多 刚上手还没了解太多 运行速度：运行很快不愧是12g运行内存 待机时间：待机刚用上 还待观看 其他特色：屏幕，外观，手感，高帧体验，高强喇叭。 配送很快 昨天买的今天就到了      上手第一瞬间  真香。
